,,,Struggling Index,Suffering Index,Thriving Index,Health Problems,,,,Count On to Help,,,,Experience Calmness Yesterday,,,,Feel at Peace With Life,,,,Exciting Life or Calm Life,,,,,,Various Aspects of Life in Balance,,,,Main Purpose in Life,,,,,,,Focus on Taking Care of Themselves or Taking Care of Others,,,,,,Enjoy the Work You Do Every Day,,,,Work Significantly Improves the Lives of Others Outside of Household,,,,Many Choices in Type of Work,,,
,,Employed part time want full time,44.7%,9.9%,45.4%,9.4%,90.6%,0.0%,0.0%,95.8%,4.2%,0.0%,0.0%,69.3%,30.7%,0.0%,0.0%,87.0%,12.5%,0.6%,0.0%,5.7%,82.1%,3.5%,8.8%,0.0%,0.0%,80.8%,19.2%,0.0%,0.0%,20.2%,44.3%,17.3%,9.5%,0.0%,8.8%,0.0%,22.5%,55.9%,20.9%,0.7%,0.0%,0.0%,88.8%,8.3%,2.9%,0.0%,43.2%,49.6%,7.2%,0.0%,47.7%,51.5%,0.7%,0.0%
,,Out of workforce,41.4%,5.7%,52.8%,39.3%,60.7%,0.0%,0.0%,90.1%,9.9%,0.0%,0.0%,80.9%,18.0%,1.1%,0.0%,85.5%,12.2%,1.7%,0.6%,18.6%,71.2%,7.8%,2.4%,0.0%,0.0%,85.4%,13.1%,1.5%,0.0%,42.9%,37.4%,9.9%,3.5%,4.0%,2.3%,0.0%,19.3%,57.4%,16.5%,3.6%,3.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
,Per Capita Income Quintiles,Poorest 20%,53.8%,9.3%,36.9%,30.5%,69.5%,0.0%,0.0%,88.6%,9.4%,2.0%,0.0%,72.5%,27.1%,0.4%,0.0%,76.0%,20.2%,2.7%,1.2%,23.1%,62.6%,9.2%,4.9%,0.3%,0.0%,70.1%,28.3%,1.6%,0.0%,39.4%,40.8%,9.2%,4.2%,2.4%,4.0%,0.0%,22.3%,52.0%,21.1%,4.6%,0.1%,0.0%,90.1%,8.1%,1.8%,0.0%,59.6%,37.8%,2.6%,0.0%,50.2%,45.2%,4.6%,0.0%
,,Second 20%,34.9%,2.5%,62.6%,19.9%,80.1%,0.0%,0.0%,90.5%,9.5%,0.0%,0.0%,73.6%,25.0%,1.4%,0.0%,86.5%,11.7%,1.1%,0.7%,18.4%,70.2%,6.6%,4.3%,0.6%,0.0%,79.4%,18.1%,1.0%,1.5%,36.9%,44.6%,11.0%,0.9%,3.1%,1.5%,2.0%,20.2%,58.1%,12.9%,4.4%,4.1%,0.2%,91.4%,8.3%,0.2%,0.0%,79.9%,17.1%,3.0%,0.0%,79.4%,20.3%,0.3%,0.0%
,,Middle 20%,29.2%,4.4%,66.4%,31.9%,68.1%,0.0%,0.0%,96.2%,3.8%,0.0%,0.0%,80.4%,19.1%,0.5%,0.0%,92.2%,5.3%,2.4%,0.0%,26.7%,65.0%,5.1%,3.0%,0.2%,0.0%,82.4%,17.1%,0.5%,0.0%,39.0%,45.3%,11.9%,0.9%,2.2%,0.7%,0.0%,23.2%,53.3%,16.9%,4.6%,2.0%,0.0%,92.4%,5.9%,1.7%,0.0%,72.7%,19.6%,7.7%,0.0%,73.4%,26.2%,0.4%,0.0%
,,Fourth 20%,34.0%,1.5%,64.5%,13.5%,86.5%,0.0%,0.0%,88.5%,11.5%,0.0%,0.0%,83.1%,16.8%,0.1%,0.0%,91.7%,7.7%,0.6%,0.0%,20.2%,70.5%,8.3%,0.8%,0.1%,0.0%,82.8%,15.7%,1.5%,0.0%,38.6%,42.8%,12.0%,5.0%,0.9%,0.0%,0.7%,24.2%,61.5%,11.5%,0.2%,2.6%,0.0%,91.6%,8.4%,0.0%,0.0%,73.9%,25.5%,0.6%,0.0%,74.0%,26.0%,0.0%,0.0%
,,Richest 20%,28.5%,0.6%,70.9%,25.4%,74.6%,0.0%,0.0%,86.6%,13.0%,0.4%,0.0%,83.8%,15.1%,1.1%,0.0%,93.9%,5.6%,0.5%,0.0%,24.8%,63.1%,10.2%,2.0%,0.0%,0.0%,86.6%,11.6%,1.8%,0.0%,46.3%,40.8%,5.9%,5.4%,0.7%,0.8%,0.0%,21.9%,55.4%,18.0%,1.7%,3.0%,0.0%,87.6%,12.4%,0.0%,0.0%,72.3%,27.5%,0.3%,0.0%,82.6%,16.4%,1.0%,0.0%
,Feelings About Household Income,Living comfortably on present income,22.0%,0.0%,78.0%,15.3%,84.7%,0.0%,0.0%,89.4%,10.6%,0.0%,0.0%,84.9%,14.9%,0.3%,0.0%,94.2%,4.9%,0.9%,0.0%,25.6%,63.4%,7.3%,3.5%,0.1%,0.0%,85.3%,13.5%,1.2%,0.0%,41.0%,46.6%,7.6%,3.1%,0.2%,0.6%,1.0%,23.2%,60.1%,12.1%,1.9%,2.7%,0.1%,90.1%,9.4%,0.5%,0.0%,74.5%,24.0%,1.5%,0.0%,81.5%,18.5%,0.0%,0.0%
,,Getting by on present income,40.1%,3.1%,56.7%,27.2%,72.8%,0.0%,0.0%,93.7%,6.3%,0.0%,0.0%,81.1%,17.9%,1.0%,0.0%,89.8%,8.0%,1.4%,0.9%,22.1%,68.2%,8.3%,1.0%,0.4%,0.0%,83.1%,15.2%,1.1%,0.7%,41.7%,38.9%,11.0%,2.6%,3.9%,1.7%,0.3%,23.3%,53.0%,17.6%,3.3%,2.8%,0.0%,92.8%,6.9%,0.3%,0.0%,71.8%,24.6%,3.6%,0.0%,65.9%,32.9%,1.3%,0.0%
,,Finding it difficult on present income,62.1%,11.8%,26.1%,42.8%,57.2%,0.0%,0.0%,89.2%,10.0%,0.8%,0.0%,58.8%,39.7%,1.5%,0.0%,70.3%,24.9%,4.8%,0.0%,19.5%,71.5%,6.9%,2.1%,0.0%,0.0%,60.0%,36.8%,3.2%,0.0%,30.0%,46.8%,15.7%,3.9%,2.1%,1.5%,0.0%,18.2%,60.3%,18.4%,2.6%,0.5%,0.0%,88.3%,8.9%,2.9%,0.0%,68.3%,28.9%,2.9%,0.0%,59.8%,40.2%,0.0%,0.0%
,,Finding it very difficult on present income,66.1%,24.0%,10.0%,44.6%,55.4%,0.0%,0.0%,64.7%,26.8%,8.4%,0.0%,42.5%,57.5%,0.0%,0.0%,64.1%,35.9%,0.0%,0.0%,14.5%,59.0%,8.3%,18.2%,0.0%,0.0%,50.2%,49.8%,0.0%,0.0%,29.3%,39.1%,13.7%,11.6%,0.0%,6.3%,0.0%,25.3%,41.1%,20.4%,13.2%,0.0%,0.0%,88.0%,12.0%,0.0%,0.0%,62.7%,33.7%,3.6%,0.0%,57.3%,26.8%,15.8%,0.0%
,Urban/Rural,A rural area or on a farm,46.8%,6.7%,46.5%,23.3%,76.7%,0.0%,0.0%,87.8%,12.2%,0.0%,0.0%,80.2%,19.8%,0.0%,0.0%,86.9%,10.6%,2.5%,0.0%,24.2%,70.0%,1.0%,4.7%,0.0%,0.0%,81.2%,16.6%,2.3%,0.0%,40.8%,45.0%,11.7%,1.2%,0.4%,0.0%,0.9%,15.3%,57.4%,21.4%,3.0%,2.9%,0.0%,87.0%,13.0%,0.0%,0.0%,69.4%,26.1%,4.6%,0.0%,75.8%,24.2%,0.0%,0.0%
,,A small town or villAge,36.7%,3.9%,59.3%,25.5%,74.5%,0.0%,0.0%,91.1%,7.9%,1.0%,0.0%,81.2%,17.8%,1.0%,0.0%,85.2%,13.1%,1.1%,0.6%,25.0%,61.3%,9.8%,3.6%,0.3%,0.0%,78.8%,18.8%,2.0%,0.4%,39.8%,45.5%,8.8%,2.7%,2.3%,0.9%,0.0%,23.2%,59.1%,12.7%,3.0%,1.8%,0.1%,92.3%,6.5%,1.2%,0.0%,70.5%,26.6%,2.9%,0.0%,71.8%,25.6%,2.6%,0.0%
,,A large city,30.1%,3.0%,66.9%,20.0%,80.0%,0.0%,0.0%,91.7%,8.3%,0.0%,0.0%,72.8%,26.4%,0.8%,0.0%,92.1%,7.0%,0.5%,0.4%,18.3%,71.0%,8.4%,2.0%,0.3%,0.0%,80.0%,19.4%,0.2%,0.4%,41.2%,38.8%,11.4%,4.2%,2.4%,2.0%,0.0%,20.8%,55.5%,18.2%,2.8%,2.7%,0.0%,90.8%,9.2%,0.0%,0.0%,72.2%,26.2%,1.6%,0.0%,72.0%,28.0%,0.0%,0.0%
,,A suburb of a large city,37.7%,1.4%,60.9%,35.4%,64.6%,0.0%,0.0%,83.3%,16.0%,0.8%,0.0%,86.2%,13.5%,0.2%,0.0%,86.1%,9.2%,4.7%,0.0%,26.3%,64.0%,7.4%,2.4%,0.0%,0.0%,84.2%,14.4%,1.4%,0.0%,37.3%,42.5%,8.6%,5.1%,0.4%,2.7%,3.5%,29.1%,47.2%,16.3%,4.7%,2.7%,0.0%,86.7%,12.9%,0.4%,0.0%,81.1%,18.3%,0.6%,0.0%,78.3%,20.6%,1.1%,0.0%
Netherlands,Age,15-24,15.0%,0.0%,85.0%,15.9%,84.1%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,78.7%,21.3%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,50.5%,42.4%,2.2%,2.4%,2.4%,0.0%,79.4%,20.6%,0.0%,0.0%,35.0%,49.9%,15.2%,0.0%,0.0%,0.0%,0.0%,31.8%,66.0%,2.2%,0.0%,0.0%,0.0%,92.8%,7.2%,0.0%,0.0%,78.2%,21.8%,0.0%,0.0%,93.6%,6.4%,0.0%,0.0%
,,25-34,13.0%,0.0%,87.0%,11.9%,88.1%,0.0%,0.0%,98.4%,1.6%,0.0%,0.0%,74.9%,25.1%,0.0%,0.0%,97.5%,1.6%,0.9%,0.0%,41.7%,51.9%,5.5%,0.0%,0.9%,0.0%,84.2%,15.8%,0.0%,0.0%,29.6%,53.1%,17.4%,0.0%,0.0%,0.0%,0.0%,26.6%,67.5%,6.0%,0.0%,0.0%,0.0%,93.2%,6.8%,0.0%,0.0%,71.9%,28.1%,0.0%,0.0%,86.7%,13.3%,0.0%,0.0%
,,35-44,23.9%,0.0%,76.1%,15.1%,83.2%,1.6%,0.0%,94.5%,3.9%,1.6%,0.0%,76.8%,23.2%,0.0%,0.0%,98.5%,1.5%,0.0%,0.0%,28.5%,69.4%,0.0%,0.0%,2.1%,0.0%,81.2%,18.8%,0.0%,0.0%,30.3%,60.8%,8.9%,0.0%,0.0%,0.0%,0.0%,29.1%,68.3%,2.7%,0.0%,0.0%,0.0%,92.7%,7.3%,0.0%,0.0%,70.9%,29.1%,0.0%,0.0%,85.5%,14.5%,0.0%,0.0%
,,45-64,31.7%,0.3%,68.0%,26.2%,73.6%,0.0%,0.1%,93.0%,6.8%,0.1%,0.0%,87.6%,12.4%,0.0%,0.0%,96.8%,3.2%,0.0%,0.0%,28.3%,66.3%,4.9%,0.0%,0.4%,0.0%,88.0%,11.3%,0.6%,0.0%,29.3%,53.2%,16.6%,0.7%,0.0%,0.2%,0.0%,23.3%,70.2%,5.6%,0.0%,0.9%,0.1%,93.9%,6.1%,0.0%,0.0%,68.3%,31.2%,0.5%,0.0%,77.1%,22.9%,0.0%,0.0%
,,65+,60.5%,1.1%,38.4%,34.1%,65.4%,0.5%,0.0%,90.0%,9.6%,0.5%,0.0%,89.8%,9.5%,0.7%,0.0%,97.0%,3.0%,0.0%,0.0%,14.8%,81.7%,3.4%,0.0%,0.1%,0.0%,92.7%,7.3%,0.0%,0.0%,25.9%,55.5%,16.0%,0.3%,0.0%,2.3%,0.0%,32.1%,60.7%,6.8%,0.0%,0.2%,0.2%,96.5%,3.5%,0.0%,0.0%,65.9%,34.1%,0.0%,0.0%,66.7%,33.3%,0.0%,0.0%
,Gender,Male,28.1%,0.1%,71.8%,17.4%,82.2%,0.5%,0.0%,95.8%,3.6%,0.6%,0.0%,86.8%,13.2%,0.0%,0.0%,97.9%,1.8%,0.3%,0.0%,33.0%,62.2%,2.8%,0.5%,1.5%,0.0%,89.4%,10.6%,0.0%,0.0%,30.7%,56.6%,11.9%,0.1%,0.0%,0.7%,0.0%,30.2%,64.6%,4.6%,0.0%,0.5%,0.2%,96.0%,4.0%,0.0%,0.0%,66.5%,33.1%,0.4%,0.0%,83.0%,17.0%,0.0%,0.0%
,,Female,37.4%,0.7%,62.0%,29.1%,70.6%,0.2%,0.1%,92.3%,7.5%,0.2%,0.0%,80.8%,18.8%,0.3%,0.0%,97.0%,3.0%,0.0%,0.0%,25.3%,69.8%,4.4%,0.0%,0.4%,0.0%,84.0%,15.6%,0.5%,0.0%,27.8%,52.6%,18.6%,0.5%,0.0%,0.5%,0.0%,25.4%,68.6%,5.7%,0.0%,0.2%,0.0%,90.4%,9.6%,0.0%,0.0%,75.7%,24.3%,0.0%,0.0%,79.8%,20.2%,0.0%,0.0%
,Employment Status,Employed full time for an employer,21.4%,0.1%,78.5%,12.3%,87.7%,0.0%,0.0%,95.6%,3.8%,0.6%,0.0%,84.9%,15.1%,0.0%,0.0%,98.8%,0.9%,0.4%,0.0%,33.0%,62.4%,2.8%,0.0%,1.8%,0.0%,88.8%,11.2%,0.0%,0.0%,35.5%,52.3%,12.1%,0.0%,0.0%,0.1%,0.0%,27.0%,67.9%,4.8%,0.0%,0.2%,0.0%,93.7%,6.3%,0.0%,0.0%,66.5%,33.3%,0.2%,0.0%,81.7%,18.3%,0.0%,0.0%
,,Employed full time for self,23.5%,0.0%,76.5%,12.8%,87.2%,0.0%,0.0%,98.0%,2.0%,0.0%,0.0%,84.6%,15.4%,0.0%,0.0%,98.2%,1.8%,0.0%,0.0%,44.2%,48.8%,3.9%,0.0%,3.0%,0.0%,84.5%,12.7%,2.9%,0.0%,33.9%,53.7%,12.4%,0.0%,0.0%,0.0%,0.0%,21.9%,70.5%,4.6%,0.0%,2.6%,0.4%,98.6%,1.4%,0.0%,0.0%,71.5%,27.7%,0.8%,0.0%,84.8%,15.2%,0.0%,0.0%
,,Employed part time do not want full time,21.1%,0.0%,78.9%,18.9%,81.1%,0.0%,0.0%,98.9%,0.9%,0.2%,0.0%,81.5%,18.5%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,31.1%,62.0%,5.2%,1.7%,0.0%,0.0%,89.8%,10.2%,0.0%,0.0%,24.2%,61.9%,13.6%,0.2%,0.0%,0.2%,0.0%,20.3%,73.2%,6.1%,0.0%,0.2%,0.2%,91.3%,8.7%,0.0%,0.0%,75.9%,24.1%,0.0%,0.0%,81.6%,18.4%,0.0%,0.0%
,,Unemployed,36.6%,0.0%,63.4%,10.0%,90.0%,0.0%,0.0%,77.5%,20.2%,2.3%,0.0%,90.0%,10.0%,0.0%,0.0%,90.2%,9.8%,0.0%,0.0%,20.0%,80.0%,0.0%,0.0%,0.0%,0.0%,71.4%,28.6%,0.0%,0.0%,19.5%,79.6%,0.9%,0.0%,0.0%,0.0%,0.0%,34.6%,65.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
,,Employed part time want full time,22.0%,0.0%,78.0%,15.1%,80.5%,4.5%,0.0%,91.3%,8.7%,0.0%,0.0%,67.1%,32.9%,0.0%,0.0%,94.5%,5.5%,0.0%,0.0%,46.0%,54.0%,0.0%,0.0%,0.0%,0.0%,71.9%,28.1%,0.0%,0.0%,43.5%,44.3%,12.2%,0.0%,0.0%,0.0%,0.0%,43.6%,56.4%,0.0%,0.0%,0.0%,0.0%,91.3%,8.7%,0.0%,0.0%,83.3%,16.7%,0.0%,0.0%,75.8%,24.2%,0.0%,0.0%
,,Out of workforce,56.2%,1.2%,42.7%,43.1%,56.4%,0.4%,0.2%,90.7%,9.1%,0.3%,0.0%,85.7%,13.8%,0.5%,0.0%,95.6%,4.4%,0.0%,0.0%,17.8%,77.4%,4.7%,0.0%,0.1%,0.0%,87.0%,13.0%,0.0%,0.0%,21.1%,54.3%,22.0%,1.0%,0.0%,1.7%,0.0%,30.3%,63.1%,6.5%,0.0%,0.1%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
,Per Capita Income Quintiles,Poorest 20%,40.6%,0.7%,58.7%,28.5%,70.1%,1.2%,0.2%,94.6%,5.4%,0.0%,0.0%,81.9%,18.1%,0.0%,0.0%,99.3%,0.7%,0.0%,0.0%,20.4%,73.9%,3.3%,0.0%,2.5%,0.0%,79.6%,20.4%,0.0%,0.0%,24.1%,62.8%,11.5%,1.2%,0.0%,0.4%,0.0%,26.3%,67.1%,6.0%,0.0%,0.5%,0.1%,94.9%,5.1%,0.0%,0.0%,68.5%,31.5%,0.0%,0.0%,76.5%,23.5%,0.0%,0.0%
,,Second 20%,44.2%,0.3%,55.5%,27.0%,72.3%,0.6%,0.0%,92.9%,7.1%,0.0%,0.0%,75.2%,24.0%,0.8%,0.0%,94.3%,5.7%,0.0%,0.0%,30.2%,68.2%,1.6%,0.0%,0.0%,0.0%,90.1%,9.9%,0.0%,0.0%,28.9%,50.1%,20.6%,0.2%,0.0%,0.2%,0.0%,34.4%,61.2%,4.3%,0.0%,0.0%,0.0%,90.8%,9.2%,0.0%,0.0%,73.3%,26.1%,0.6%,0.0%,78.3%,21.7%,0.0%,0.0%
,,Middle 20%,29.0%,0.6%,70.4%,22.8%,77.2%,0.0%,0.0%,92.8%,7.0%,0.2%,0.0%,84.1%,15.9%,0.0%,0.0%,97.8%,2.2%,0.0%,0.0%,21.4%,71.4%,5.7%,1.2%,0.2%,0.0%,85.8%,13.1%,1.1%,0.0%,25.9%,56.2%,17.8%,0.1%,0.0%,0.0%,0.0%,25.9%,67.6%,6.2%,0.0%,0.1%,0.2%,91.6%,8.4%,0.0%,0.0%,76.2%,23.8%,0.0%,0.0%,82.6%,17.4%,0.0%,0.0%
,,Fourth 20%,25.1%,0.1%,74.8%,22.8%,77.2%,0.0%,0.0%,94.5%,5.1%,0.5%,0.0%,87.9%,12.1%,0.0%,0.0%,99.0%,1.0%,0.0%,0.0%,30.1%,65.7%,3.8%,0.0%,0.4%,0.0%,90.1%,9.9%,0.0%,0.0%,29.7%,54.9%,13.2%,0.2%,0.0%,2.0%,0.0%,25.3%,69.2%,4.6%,0.0%,0.7%,0.1%,95.5%,4.5%,0.0%,0.0%,67.8%,31.6%,0.6%,0.0%,82.4%,17.6%,0.0%,0.0%
,,Richest 20%,24.8%,0.1%,75.1%,15.3%,84.7%,0.0%,0.0%,95.4%,3.3%,1.3%,0.0%,89.9%,10.1%,0.0%,0.0%,96.8%,2.5%,0.7%,0.0%,43.6%,50.9%,3.8%,0.0%,1.7%,0.0%,87.7%,12.3%,0.0%,0.0%,37.5%,48.9%,13.2%,0.0%,0.0%,0.4%,0.0%,27.0%,67.9%,4.6%,0.0%,0.5%,0.0%,94.2%,5.8%,0.0%,0.0%,68.1%,31.9%,0.0%,0.0%,86.2%,13.8%,0.0%,0.0%
,Feelings About Household Income,Living comfortably on present income,22.0%,0.2%,77.8%,13.7%,86.3%,0.0%,0.1%,97.1%,2.4%,0.6%,0.0%,85.8%,13.9%,0.3%,0.0%,98.5%,1.2%,0.3%,0.0%,33.5%,62.6%,2.5%,0.4%,1.0%,0.0%,90.5%,9.5%,0.0%,0.0%,35.1%,53.6%,10.8%,0.1%,0.0%,0.3%,0.0%,26.1%,67.9%,5.4%,0.0%,0.5%,0.1%,95.1%,4.9%,0.0%,0.0%,74.1%,25.5%,0.4%,0.0%,87.4%,12.6%,0.0%,0.0%
,,Getting by on present income,42.9%,0.7%,56.4%,32.2%,67.5%,0.3%,0.0%,92.2%,7.6%,0.3%,0.0%,83.9%,16.1%,0.0%,0.0%,98.1%,1.9%,0.0%,0.0%,24.6%,69.2%,5.5%,0.0%,0.7%,0.0%,85.5%,13.9%,0.6%,0.0%,23.3%,57.8%,18.3%,0.0%,0.0%,0.6%,0.0%,28.1%,67.2%,4.4%,0.0%,0.3%,0.1%,93.2%,6.8%,0.0%,0.0%,62.1%,37.9%,0.0%,0.0%,72.6%,27.4%,0.0%,0.0%
,,Finding it difficult on present income,55.0%,0.0%,45.0%,50.5%,45.4%,4.1%,0.0%,86.5%,13.5%,0.0%,0.0%,74.5%,25.5%,0.0%,0.0%,94.7%,5.3%,0.0%,0.0%,19.7%,77.7%,0.0%,0.0%,2.5%,0.0%,70.2%,29.8%,0.0%,0.0%,12.9%,41.9%,36.7%,4.4%,0.0%,4.1%,0.0%,27.9%,69.9%,2.2%,0.0%,0.0%,0.0%,85.4%,14.6%,0.0%,0.0%,76.6%,23.4%,0.0%,0.0%,77.2%,22.8%,0.0%,0.0%
,,Finding it very difficult on present income,58.0%,0.0%,42.0%,40.1%,59.9%,0.0%,0.0%,85.6%,14.4%,0.0%,0.0%,43.7%,56.3%,0.0%,0.0%,71.2%,28.8%,0.0%,0.0%,24.2%,62.2%,13.6%,0.0%,0.0%,0.0%,40.4%,59.6%,0.0%,0.0%,39.7%,39.8%,20.5%,0.0%,0.0%,0.0%,0.0%,42.8%,30.7%,26.5%,0.0%,0.0%,0.0%,65.1%,34.9%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,41.3%,58.7%,0.0%,0.0%
,Urban/Rural,A rural area or on a farm,22.7%,0.0%,77.3%,22.0%,78.0%,0.0%,0.0%,95.5%,4.5%,0.0%,0.0%,84.3%,15.7%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,27.7%,68.0%,4.3%,0.0%,0.0%,0.0%,89.8%,10.2%,0.0%,0.0%,35.4%,50.3%,14.4%,0.0%,0.0%,0.0%,0.0%,25.9%,70.3%,2.6%,0.0%,1.2%,0.0%,92.4%,7.6%,0.0%,0.0%,68.0%,31.0%,1.0%,0.0%,76.1%,23.9%,0.0%,0.0%
,,A small town or villAge,31.8%,0.3%,67.9%,21.5%,77.6%,0.8%,0.1%,96.2%,3.6%,0.1%,0.0%,83.5%,16.5%,0.0%,0.0%,98.2%,1.8%,0.0%,0.0%,32.6%,61.4%,4.7%,0.5%,0.8%,0.0%,86.3%,13.2%,0.5%,0.0%,31.6%,54.2%,13.4%,0.0%,0.0%,0.8%,0.0%,33.0%,61.6%,5.2%,0.0%,0.1%,0.0%,93.0%,7.0%,0.0%,0.0%,69.2%,30.5%,0.3%,0.0%,81.7%,18.3%,0.0%,0.0%
,,A large city,33.6%,0.6%,65.8%,25.3%,74.7%,0.0%,0.0%,92.6%,6.1%,1.3%,0.0%,80.9%,19.1%,0.0%,0.0%,95.6%,3.9%,0.5%,0.0%,28.3%,65.6%,3.9%,0.0%,2.2%,0.0%,84.4%,15.6%,0.0%,0.0%,24.1%,56.1%,19.0%,0.2%,0.0%,0.6%,0.0%,20.1%,73.2%,5.7%,0.0%,0.8%,0.2%,92.9%,7.1%,0.0%,0.0%,69.7%,30.3%,0.0%,0.0%,82.7%,17.3%,0.0%,0.0%
,,A suburb of a large city,38.2%,0.5%,61.3%,25.4%,74.6%,0.0%,0.0%,89.8%,10.2%,0.0%,0.0%,89.6%,9.6%,0.9%,0.0%,97.2%,2.8%,0.0%,0.0%,22.5%,77.5%,0.0%,0.0%,0.0%,0.0%,89.5%,10.5%,0.0%,0.0%,28.4%,54.8%,14.9%,1.5%,0.0%,0.4%,0.0%,25.9%,68.8%,5.3%,0.0%,0.0%,0.0%,97.4%,2.6%,0.0%,0.0%,77.0%,23.0%,0.0%,0.0%,82.3%,17.7%,0.0%,0.0%
Belgium,Age,15-24,45.9%,6.0%,48.1%,21.1%,78.9%,0.0%,0.0%,86.4%,11.8%,1.8%,0.0%,59.5%,40.5%,0.0%,0.0%,83.5%,16.5%,0.0%,0.0%,23.9%,59.6%,16.5%,0.0%,0.0%,0.0%,71.0%,27.9%,1.1%,0.0%,39.3%,48.1%,6.6%,1.7%,4.3%,0.0%,0.0%,30.1%,37.2%,32.7%,0.0%,0.0%,0.0%,81.0%,17.9%,1.1%,0.0%,65.1%,34.9%,0.0%,0.0%,71.4%,28.6%,0.0%,0.0%
,,25-34,47.4%,4.7%,47.9%,17.7%,82.3%,0.0%,0.0%,90.0%,10.0%,0.0%,0.0%,57.7%,42.3%,0.0%,0.0%,84.5%,15.5%,0.0%,0.0%,26.2%,51.3%,20.6%,1.9%,0.0%,0.0%,69.6%,28.2%,2.2%,0.0%,41.1%,51.0%,5.1%,0.0%,2.5%,0.3%,0.0%,31.8%,26.5%,41.1%,0.0%,0.6%,0.0%,78.8%,18.7%,2.5%,0.0%,69.8%,29.7%,0.5%,0.0%,68.9%,31.1%,0.0%,0.0%
,,35-44,41.8%,0.8%,57.3%,10.0%,90.0%,0.0%,0.0%,91.8%,7.8%,0.4%,0.0%,58.9%,40.7%,0.4%,0.0%,93.6%,6.4%,0.0%,0.0%,25.3%,51.8%,23.0%,0.0%,0.0%,0.0%,77.4%,22.4%,0.2%,0.0%,28.4%,57.2%,10.5%,0.2%,2.7%,1.0%,0.0%,22.0%,35.3%,41.2%,0.0%,1.5%,0.0%,88.9%,10.5%,0.6%,0.0%,71.6%,26.6%,1.9%,0.0%,64.8%,35.2%,0.0%,0.0%
,,45-64,52.2%,3.5%,44.3%,19.1%,80.4%,0.4%,0.0%,89.9%,9.5%,0.6%,0.0%,59.1%,40.4%,0.0%,0.5%,89.7%,8.3%,1.9%,0.0%,20.6%,61.1%,18.0%,0.0%,0.0%,0.3%,78.5%,21.2%,0.2%,0.0%,40.0%,53.6%,5.0%,0.0%,1.1%,0.4%,0.0%,31.9%,30.1%,37.5%,0.2%,0.3%,0.0%,89.2%,10.0%,0.8%,0.0%,70.7%,26.1%,3.1%,0.0%,62.6%,34.6%,2.7%,0.0%
,,65+,68.6%,6.2%,25.3%,35.3%,64.5%,0.2%,0.0%,90.0%,9.4%,0.6%,0.0%,71.1%,28.1%,0.8%,0.0%,92.2%,6.3%,1.5%,0.0%,9.0%,82.2%,8.8%,0.0%,0.0%,0.0%,78.9%,19.4%,1.7%,0.0%,42.2%,51.7%,5.1%,0.7%,0.3%,0.0%,0.0%,30.3%,28.4%,40.5%,0.2%,0.6%,0.0%,100.0%,0.0%,0.0%,0.0%,69.4%,20.4%,10.2%,0.0%,82.0%,18.0%,0.0%,0.0%
,Gender,Male,49.4%,5.0%,45.6%,18.8%,80.9%,0.3%,0.0%,92.2%,7.1%,0.8%,0.0%,62.7%,36.8%,0.5%,0.0%,89.6%,10.0%,0.4%,0.0%,23.7%,55.9%,19.6%,0.6%,0.0%,0.2%,75.1%,23.4%,1.5%,0.0%,40.9%,50.2%,5.1%,0.6%,2.9%,0.2%,0.0%,31.9%,31.9%,35.4%,0.1%,0.6%,0.0%,87.7%,10.9%,1.4%,0.0%,69.3%,28.1%,2.6%,0.0%,70.8%,28.0%,1.2%,0.0%
,,Female,55.8%,3.4%,40.8%,24.0%,75.9%,0.1%,0.0%,87.5%,12.0%,0.5%,0.0%,60.7%,39.0%,0.0%,0.3%,89.0%,9.5%,1.6%,0.0%,16.4%,69.4%,14.3%,0.0%,0.0%,0.0%,77.0%,22.5%,0.5%,0.0%,36.6%,54.9%,7.1%,0.2%,0.7%,0.4%,0.0%,27.6%,30.0%,41.9%,0.1%,0.5%,0.0%,84.6%,14.7%,0.7%,0.0%,70.7%,27.6%,1.7%,0.0%,60.8%,38.4%,0.9%,0.0%
,Employment Status,Employed full time for an employer,41.3%,2.9%,55.8%,7.8%,92.2%,0.0%,0.0%,91.4%,7.6%,0.9%,0.0%,59.1%,40.7%,0.2%,0.0%,94.5%,5.2%,0.3%,0.0%,28.9%,50.6%,19.5%,0.8%,0.0%,0.2%,81.9%,17.4%,0.7%,0.0%,34.8%,57.9%,6.2%,0.6%,0.6%,0.0%,0.0%,30.3%,33.6%,35.6%,0.1%,0.4%,0.0%,86.5%,12.0%,1.5%,0.0%,70.6%,27.2%,2.1%,0.0%,65.9%,32.9%,1.2%,0.0%
